label,sentence
0,"I think it's fairly obvious: it's essentially stealth anti-Keynesian propaganda, cloaked in the form of a widely respected and liked economist uttering what sound like eternal truths."
0,"But they aren't, and the real goal here is to undermine the case for fighting unemployment in the here and now."
0,"There are virtues to that 2007 talk, but right now is no time for 2007 Sargent."
0,"A correspondent points me to the news from Sweden, which has stopped flirting with deflation and moved right in."
0,"Here's inflation excluding food, energy, tobacco, and alcohol: It's amazing: Sweden, which at first weathered the crisis fairly well, and faced none of the institutional constraints of the euro area, has managed ‰ÛÓ completely gratuitously ‰ÛÓ to get itself into a deflationary trap."
0,"The Riksbank says, in effect, that nobody could have predicted this development."
0,"But of course its own former deputy governor ‰ÛÓ and my former colleague ‰ÛÓ Lars Svensson, more or less frantically warned that the Riksbank was making a terrible mistake by tightening money despite low inflation and lots of economic slack."
0,"His reward was increasing isolation, and eventually departure."
0,"You see, all the VSSPs ‰ÛÓ very serious Swedish people ‰ÛÓ knew that it was important to raise interest rates because, well, because."
0,And getting out of the trap is going to be very hard.
0,"I'd like to imagine that people will admit that Lars was right all along, and that in general the urge to purge has been highly destructive."
1,"But my guess is that he'll still be considered unsound ‰ÛÓ he was prematurely anti-deflationist ‰ÛÓ and that tight-money advocates will continue to be regarded as reliable, prudent people even as they lead us into long-run stagnation."
0,I can easily understand it when people don't know the facts about economic statistics; you need a fair bit of background knowledge even to know how to look these things up.
0,It's more surprising when people don't know what they don't know ‰ÛÓ when they make confident assertions that can be proved false in a few seconds by anyone who does know these things.
0,"I had a one-on-one encounter with Rand Paul over such a case; there our heads were, talking on TV, and he insisted that government employment had risen under Obama."
0,(It has actually plunged.)
0,"At the very least, you'd think he would have learned a lesson from the experience."
0,But no.
0,"There he goes, saying When is the last time in our country we created millions of jobs?"
0,"It was under Ronald Reagan ‰Û_ Hmmm: It's not just that more jobs were created under Clinton, who raised taxes on the rich, than under Reagan; I wonder how many people know that more jobs were created under Jimmy Carter than under either Bush?"
0,"But I guess I really do understand it: according to right-wing theology, The Blessed Reagan's tax cuts must have created far more jobs than the policies of evil redistributors."
0,And so that's what must have happened.
0,"Hey, Clinton was probably cooking the books."
0,"Ever since the financial crisis struck, we've suffered grievously from the tyranny of respectable opinion."
0,"As I've often argued, the problem with our inadequate and often perverse response to mass unemployment isn't that we lack a workable economic framework; basic IS-LMish macroeconomics has, in fact, provided quite good guidance.The problem, instead, has been that following economic logic has been deemed unserious."
0,"Serious people want balanced budgets and price stability, never mind what the textbooks say."
0,This has among other things led to the peculiar result that respectable people grab on to academic papers that present dubious nonstandard results ‰ÛÓ expansionary austerity!
0,A debt cliff at 90 percent!
0,‰ÛÓ while radicals like me are the ones citing Econ 101.
0,"In all of this, the IMF has played a somewhat strange role."
0,"It is, institutionally, the very model of respectability; historically, its main role has arguably been to impose austerity of one kind or another."
